"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data"
"Pseudalutarius nasicornis",0,"LAG",0,21.875,"BAR_LAG","bininter","bin"
"Pseudanthias hypselosoma",0,"BAR",0,0,"BAR_LAG","bininter","bin"
"Pseudobalistes flavimarginatus",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Pseudobalistes fuscus",0,"BAR",0,15.625,"BAR_LAG","bininter","bin"
"Pseudocaranx dentex",0,"LAG",0,9.375,"BAR_LAG","bininter","bin"
"Pseudojuloides cerasinus",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Ptereleotris microlepis",0,"BAR",0,12.5,"BAR_LAG","bininter","bin"
"Pterocaesio marri",0,"BAR",0,0,"BAR_LAG","bininter","bin"
"Pterocaesio trilineata",0,"BAR",0,6.25,"BAR_LAG","bininter","bin"
"Rhinecanthus aculeatus",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Rhynchobatus Djiddensis",0,"BAR",0,0,"BAR_LAG","bininter","bin"
"Scarus chameleon",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Scarus ghobban",0,"BAR",0,12.5,"BAR_LAG","bininter","bin"
"Scarus longipinnis",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Scarus psittacus",0,"BAR",0,15.625,"BAR_LAG","bininter","bin"
"Scarus schlegeli",0,"BAR",0,6.25,"BAR_LAG","bininter","bin"
"Scolopsis lineata",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Scomberoides tol",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Scomberomorus commerson",0,"LAG",0,28.125,"BAR_LAG","bininter","bin"
"Siganus doliatus",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Siganus punctatus",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Sphyrna mokarran",0,"LAG",0,3.125,"BAR_LAG","bininter","bin"
"Stegastes nigricans",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Stethojulis bandanensis",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Stethojulis interrupta",0,"BAR",0,18.75,"BAR_LAG","bininter","bin"
"Stethojulis strigiventer",0,"BAR",0,6.25,"BAR_LAG","bininter","bin"
"Sufflamen chrysopterum",0,"BAR",0,21.875,"BAR_LAG","bininter","bin"
"Sufflamen fraenatum",0,"BAR",0,9.375,"BAR_LAG","bininter","bin"
"Synodus dermatogenys",0,"BAR",0,0,"BAR_LAG","bininter","bin"
"Synodus variegatus",0,"LAG",0,18.75,"BAR_LAG","bininter","bin"
"Taeniura meyeni",0,"BAR",0,6.25,"BAR_LAG","bininter","bin"
"Thalassoma lunare",0,"BAR",0,37.5,"BAR_LAG","bininter","bin"
"Upeneus moluccensis",0,"LAG",0,15.625,"BAR_LAG","bininter","bin"
"Upeneus sundaicus",0,"LAG",0,25,"BAR_LAG","bininter","bin"
"Upeneus tragula",0,"LAG",0,9.375,"BAR_LAG","bininter","bin"
"Upeneus vittatus",0,"LAG",0,6.25,"BAR_LAG","bininter","bin"
"Valenciennea decora",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Valenciennea longipinnis",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Valenciennea puellaris",0,"BAR",0,0,"BAR_LAG","bininter","bin"
"Vanderhorstia ambanoro",0,"BAR",0,0,"BAR_LAG","bininter","bin"
"Zebrasoma velifer",0,"BAR",0,3.125,"BAR_LAG","bininter","bin"
"Abalistes stellatus",0,"BAY",0,18.75,"BAY_LAG","bininter","bin"
"Acanthurus blochii",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Acanthurus mata",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Acanthurus nigricauda",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Acanthurus olivaceus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Acanthurus xanthopterus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Acreichthys tomentosus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Aetobatus narinari",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Amblyeleotris steinitzi",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Amblygobius phalaena",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Amblygobius sphynx",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Aprion virescens",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Arothron stellatus",0,"LAG",0,12.5,"BAY_LAG","bininter","bin"
"Atule mate",0,"BAY",0,43.75,"BAY_LAG","bininter","bin"
"Balistoides viridescens",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Bodianus loxozonus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Bodianus perditio",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Caesio caerulaurea",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Canthigaster bennetti",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Canthigaster valentini",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Carangoides dinema",0,"BAY",0,6.25,"BAY_LAG","bininter","bin"
"Carangoides fulvoguttatus",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Carangoides plagiotaenia",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Caranx ignobilis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Caranx papuensis",0,"BAY",0,3.125,"BAY_LAG","bininter","bin"
"Carcharhinus leucas",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Centropyge tibicen",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chaetodon auriga",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chaetodon ephippium",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chaetodon kleinii",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chaetodon melannotus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chaetodon mertensii",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chaetodon plebeius",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Cheilinus chlorourus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Cheilio inermis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Cheilodipterus quinquelineatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chlorurus sordidus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Choerodon graphicus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chromis fumea",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chromis viridis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Chrysiptera biocellata",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Coris batuensis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Coris caudimacula",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Coris dorsomacula",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Ctenochaetus striatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Dascyllus aruanus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Dasyatis kuhlii",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Decapterus macarellus",0,"LAG",0,21.875,"BAY_LAG","bininter","bin"
"Diagramma pictum",0,"BAY",0,6.25,"BAY_LAG","bininter","bin"
"Echeneis naucrates",0,"BAY",0,21.875,"BAY_LAG","bininter","bin"
"Elops hawaiensis",0,"BAY",0,3.125,"BAY_LAG","bininter","bin"
"Epinephelus areolatus",0,"BAY",0,3.125,"BAY_LAG","bininter","bin"
"Epinephelus howlandi",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Epinephelus maculatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Epinephelus malabaricus",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Epinephelus merra",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Galeocerdo cuvier",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Gnathanodon speciosus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Gymnocranius grandoculis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Halichoeres chrysus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Halichoeres trimaculatus",0,"BAY",0,3.125,"BAY_LAG","bininter","bin"
"Hemigymnus melapterus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Heniochus acuminatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Himantura fai",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Labroides dimidiatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Lagocephalus sceleratus",0,"BAY",0,34.375,"BAY_LAG","bininter","bin"
"Leiognathus fasciatus",0,"BAY",0,9.375,"BAY_LAG","bininter","bin"
"Lethrinus atkinsoni",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Lethrinus genivittatus",2.167,"LAG",1,78.125,"BAY_LAG","bininter","bin"
"Lethrinus obsoletus",0,"BAY",0,40.625,"BAY_LAG","bininter","bin"
"Lethrinus olivaceus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Lethrinus rubrioperculatus",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Lethrinus variegatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Lutjanus gibbus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Lutjanus lutjanus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Lutjanus vitta",0,"BAY",0,6.25,"BAY_LAG","bininter","bin"
"Macropharyngodon negrosensis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Mulloidichthys flavolineatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Naso annulatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Naso brevirostris",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Nebrius ferrugineus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Nemipterus peronii",-2.333,"BAY",1,90.625,"BAY_LAG","bininter","bin"
"Oplopomus oplopomus",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Oxycheilinus bimaculatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Oxycheilinus nigromarginatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Oxycheilinus unifasciatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Parapercis australis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Parapercis clathrata",0,"BAY",0,3.125,"BAY_LAG","bininter","bin"
"Parapercis hexophtalma",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Parapercis xanthozona",0,"BAY",0,3.125,"BAY_LAG","bininter","bin"
"Parupeneus barberinoides",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Parupeneus barberinus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Parupeneus cyclostomus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Parupeneus heptacanthus",0,"LAG",0,9.375,"BAY_LAG","bininter","bin"
"Parupeneus multifasciatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Parupeneus pleurostigma",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Parupeneus spilurus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pentapodus caninus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pentapodus nagasakiensis",20.25,"LAG",1,28.125,"BAY_LAG","bininter","bin"
"Plagiotremus rhinorhynchos",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Plagiotremus tapeinosoma",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Plectropomus leopardus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pomacanthus imperator",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pomacentrus coelestis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pomacentrus moluccensis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pomacentrus nagasakiensis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pristotis obtusirostris",0,"LAG",0,6.25,"BAY_LAG","bininter","bin"
"Pseudalutarius nasicornis",0,"LAG",0,18.75,"BAY_LAG","bininter","bin"
"Pseudanthias hypselosoma",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pseudobalistes flavimarginatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pseudobalistes fuscus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pseudocaranx dentex",0,"LAG",0,9.375,"BAY_LAG","bininter","bin"
"Pseudojuloides cerasinus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Ptereleotris microlepis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pterocaesio marri",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Pterocaesio trilineata",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Rhinecanthus aculeatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Rhynchobatus Djiddensis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Scarus chameleon",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Scarus ghobban",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Scarus longipinnis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Scarus psittacus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Scarus schlegeli",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Scolopsis lineata",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Scomberoides tol",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Scomberomorus commerson",0,"LAG",0,25,"BAY_LAG","bininter","bin"
"Siganus doliatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Siganus punctatus",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Sphyrna mokarran",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Stegastes nigricans",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Stethojulis bandanensis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Stethojulis interrupta",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Stethojulis strigiventer",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Sufflamen chrysopterum",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Sufflamen fraenatum",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Synodus dermatogenys",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Synodus variegatus",0,"BAY",0,37.5,"BAY_LAG","bininter","bin"
"Taeniura meyeni",0,"LAG",0,3.125,"BAY_LAG","bininter","bin"
"Thalassoma lunare",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Upeneus moluccensis",0,"LAG",0,15.625,"BAY_LAG","bininter","bin"
"Upeneus sundaicus",0,"LAG",0,21.875,"BAY_LAG","bininter","bin"
"Upeneus tragula",0,"LAG",0,15.625,"BAY_LAG","bininter","bin"
"Upeneus vittatus",0,"LAG",0,9.375,"BAY_LAG","bininter","bin"
"Valenciennea decora",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Valenciennea longipinnis",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Valenciennea puellaris",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Vanderhorstia ambanoro",0,"BAY",0,3.125,"BAY_LAG","bininter","bin"
"Zebrasoma velifer",0,"BAY",0,0,"BAY_LAG","bininter","bin"
"Abalistes stellatus",0,"INSHORE",0,16.6666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Acanthurus blochii",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Acanthurus mata",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Acanthurus nigricauda",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Acanthurus olivaceus",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Acanthurus xanthopterus",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Acreichthys tomentosus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Aetobatus narinari",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Amblyeleotris steinitzi",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Amblygobius phalaena",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Amblygobius sphynx",0,"INSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Aprion virescens",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Arothron stellatus",0,"INSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Atule mate",0,"INSHORE",0,27.0833333333333,"INSHORE_OFFSHORE","bininter","bin"
"Balistoides viridescens",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Bodianus loxozonus",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Bodianus perditio",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Caesio caerulaurea",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Canthigaster bennetti",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Canthigaster valentini",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Carangoides dinema",0,"INSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Carangoides fulvoguttatus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Carangoides plagiotaenia",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Caranx ignobilis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Caranx papuensis",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Carcharhinus leucas",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Centropyge tibicen",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Chaetodon auriga",0,"OFFSHORE",0,12.5,"INSHORE_OFFSHORE","bininter","bin"
"Chaetodon ephippium",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Chaetodon kleinii",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Chaetodon melannotus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Chaetodon mertensii",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Chaetodon plebeius",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Cheilinus chlorourus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Cheilio inermis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Cheilodipterus quinquelineatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Chlorurus sordidus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Choerodon graphicus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Chromis fumea",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Chromis viridis",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Chrysiptera biocellata",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Coris batuensis",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Coris caudimacula",0,"INSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Coris dorsomacula",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Ctenochaetus striatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Dascyllus aruanus",0,"OFFSHORE",0,12.5,"INSHORE_OFFSHORE","bininter","bin"
"Dasyatis kuhlii",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Decapterus macarellus",0,"INSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Diagramma pictum",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Echeneis naucrates",0,"INSHORE",0,20.8333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Elops hawaiensis",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Epinephelus areolatus",0,"INSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Epinephelus howlandi",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Epinephelus maculatus",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Epinephelus malabaricus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Epinephelus merra",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Galeocerdo cuvier",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Gnathanodon speciosus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Gymnocranius grandoculis",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Halichoeres chrysus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Halichoeres trimaculatus",21.545,"OFFSHORE",1,31.25,"INSHORE_OFFSHORE","bininter","bin"
"Hemigymnus melapterus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Heniochus acuminatus",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Himantura fai",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Labroides dimidiatus",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Lagocephalus sceleratus",0,"INSHORE",0,20.8333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Leiognathus fasciatus",0,"INSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Lethrinus atkinsoni",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Lethrinus genivittatus",0,"INSHORE",0,58.3333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Lethrinus obsoletus",0,"INSHORE",0,29.1666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Lethrinus olivaceus",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Lethrinus rubrioperculatus",7.798,"OFFSHORE",0,29.1666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Lethrinus variegatus",4.889,"OFFSHORE",0,25,"INSHORE_OFFSHORE","bininter","bin"
"Lutjanus gibbus",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Lutjanus lutjanus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Lutjanus vitta",0,"INSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Macropharyngodon negrosensis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Mulloidichthys flavolineatus",0,"OFFSHORE",0,14.5833333333333,"INSHORE_OFFSHORE","bininter","bin"
"Naso annulatus",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Naso brevirostris",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Nebrius ferrugineus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Nemipterus peronii",0,"INSHORE",0,58.3333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Oplopomus oplopomus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Oxycheilinus bimaculatus",2,"OFFSHORE",0,27.0833333333333,"INSHORE_OFFSHORE","bininter","bin"
"Oxycheilinus nigromarginatus",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Oxycheilinus unifasciatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Parapercis australis",0,"OFFSHORE",0,22.9166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Parapercis clathrata",0,"INSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Parapercis hexophtalma",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Parapercis xanthozona",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Parupeneus barberinoides",0,"OFFSHORE",0,22.9166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Parupeneus barberinus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Parupeneus cyclostomus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Parupeneus heptacanthus",0,"INSHORE",0,14.5833333333333,"INSHORE_OFFSHORE","bininter","bin"
"Parupeneus multifasciatus",0,"OFFSHORE",0,18.75,"INSHORE_OFFSHORE","bininter","bin"
"Parupeneus pleurostigma",22.364,"OFFSHORE",1,29.1666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Parupeneus spilurus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Pentapodus caninus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Pentapodus nagasakiensis",2.544,"OFFSHORE",0,39.5833333333333,"INSHORE_OFFSHORE","bininter","bin"
"Plagiotremus rhinorhynchos",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Plagiotremus tapeinosoma",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Plectropomus leopardus",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Pomacanthus imperator",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Pomacentrus coelestis",0,"OFFSHORE",0,12.5,"INSHORE_OFFSHORE","bininter","bin"
"Pomacentrus moluccensis",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Pomacentrus nagasakiensis",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Pristotis obtusirostris",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Pseudalutarius nasicornis",0,"INSHORE",0,18.75,"INSHORE_OFFSHORE","bininter","bin"
"Pseudanthias hypselosoma",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Pseudobalistes flavimarginatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Pseudobalistes fuscus",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Pseudocaranx dentex",0,"INSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Pseudojuloides cerasinus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
